sample_index,timestamp_ms,timestamp_utc,container_id,container_name
40,1776941233829,2026-04-23T10:47:13.829081+00:00,2553add0eb44,docker-auth-1
40,1776941233829,2026-04-23T10:47:13.829081+00:00,9f919b0315c7,docker-registry-1
40,1776941233829,2026-04-23T10:47:13.829081+00:00,047bb8dbb031,docker-recommender-1
40,1776941233829,2026-04-23T10:47:13.829081+00:00,9caace330afe,docker-persistence-1
40,1776941233829,2026-04-23T10:47:13.829081+00:00,24025f462381,docker-webui-1
40,1776941233829,2026-04-23T10:47:13.829081+00:00,eaf29550fd31,docker-image-1
40,1776941233829,2026-04-23T10:47:13.829081+00:00,b3ec606673dd,docker-db-1
41,1776941240900,2026-04-23T10:47:20.900110+00:00,2553add0eb44,docker-auth-1
41,1776941240900,2026-04-23T10:47:20.900110+00:00,9f919b0315c7,docker-registry-1
41,1776941240900,2026-04-23T10:47:20.900110+00:00,047bb8dbb031,docker-recommender-1
41,1776941240900,2026-04-23T10:47:20.900110+00:00,9caace330afe,docker-persistence-1
41,1776941240900,2026-04-23T10:47:20.900110+00:00,24025f462381,docker-webui-1
41,1776941240900,2026-04-23T10:47:20.900110+00:00,eaf29550fd31,docker-image-1
41,1776941240900,2026-04-23T10:47:20.900110+00:00,b3ec606673dd,docker-db-1
42,1776941247956,2026-04-23T10:47:27.956284+00:00,2553add0eb44,docker-auth-1
42,1776941247956,2026-04-23T10:47:27.956284+00:00,9f919b0315c7,docker-registry-1
42,1776941247956,2026-04-23T10:47:27.956284+00:00,047bb8dbb031,docker-recommender-1
42,1776941247956,2026-04-23T10:47:27.956284+00:00,9caace330afe,docker-persistence-1
42,1776941247956,2026-04-23T10:47:27.956284+00:00,24025f462381,docker-webui-1
42,1776941247956,2026-04-23T10:47:27.956284+00:00,eaf29550fd31,docker-image-1
42,1776941247956,2026-04-23T10:47:27.956284+00:00,b3ec606673dd,docker-db-1
43,1776941255040,2026-04-23T10:47:35.040846+00:00,2553add0eb44,docker-auth-1
43,1776941255040,2026-04-23T10:47:35.040846+00:00,9f919b0315c7,docker-registry-1
43,1776941255040,2026-04-23T10:47:35.040846+00:00,047bb8dbb031,docker-recommender-1
43,1776941255040,2026-04-23T10:47:35.040846+00:00,9caace330afe,docker-persistence-1
43,1776941255040,2026-04-23T10:47:35.040846+00:00,24025f462381,docker-webui-1
43,1776941255040,2026-04-23T10:47:35.040846+00:00,eaf29550fd31,docker-image-1
43,1776941255040,2026-04-23T10:47:35.040846+00:00,b3ec606673dd,docker-db-1
44,1776941262100,2026-04-23T10:47:42.100811+00:00,2553add0eb44,docker-auth-1
44,1776941262100,2026-04-23T10:47:42.100811+00:00,9f919b0315c7,docker-registry-1
44,1776941262100,2026-04-23T10:47:42.100811+00:00,047bb8dbb031,docker-recommender-1
